X,Y,fid,id,left,top,right,bottom,row_index,col_index,ELEV_1
190422.790326637,5026261.41821422,587,587,190172.790326637,5026511.41821422,190672.790326637,5026011.41821422,25,17,198.769989013672
190422.790326637,5025761.41821422,588,588,190172.790326637,5026011.41821422,190672.790326637,5025511.41821422,26,17,200.769989013672
190422.790326637,5025261.41821422,589,589,190172.790326637,5025511.41821422,190672.790326637,5025011.41821422,27,17,214.90998840332
190422.790326637,5024761.41821422,590,590,190172.790326637,5025011.41821422,190672.790326637,5024511.41821422,28,17,230.220001220703
190422.790326637,5024261.41821422,591,591,190172.790326637,5024511.41821422,190672.790326637,5024011.41821422,29,17,238.989990234375
190422.790326637,5023761.41821422,592,592,190172.790326637,5024011.41821422,190672.790326637,5023511.41821422,30,17,249.549987792969
190422.790326637,5023261.41821422,593,593,190172.790326637,5023511.41821422,190672.790326637,5023011.41821422,31,17,256.739990234375
190422.790326637,5022761.41821422,594,594,190172.790326637,5023011.41821422,190672.790326637,5022511.41821422,32,17,269.690002441406
190922.790326637,5038761.41821422,595,595,190672.790326637,5039011.41821422,191172.790326637,5038511.41821422,0,18,126.659996032715
190922.790326637,5038261.41821422,596,596,190672.790326637,5038511.41821422,191172.790326637,5038011.41821422,1,18,156.879989624023
190922.790326637,5037761.41821422,597,597,190672.790326637,5038011.41821422,191172.790326637,5037511.41821422,2,18,155.949996948242
190922.790326637,5037261.41821422,598,598,190672.790326637,5037511.41821422,191172.790326637,5037011.41821422,3,18,176.619995117188
190922.790326637,5036761.41821422,599,599,190672.790326637,5037011.41821422,191172.790326637,5036511.41821422,4,18,178
190922.790326637,5036261.41821422,600,600,190672.790326637,5036511.41821422,191172.790326637,5036011.41821422,5,18,159.25
190922.790326637,5035761.41821422,601,601,190672.790326637,5036011.41821422,191172.790326637,5035511.41821422,6,18,163.75
190922.790326637,5035261.41821422,602,602,190672.790326637,5035511.41821422,191172.790326637,5035011.41821422,7,18,195.119995117188
190922.790326637,5034761.41821422,603,603,190672.790326637,5035011.41821422,191172.790326637,5034511.41821422,8,18,219.769989013672
190922.790326637,5034261.41821422,604,604,190672.790326637,5034511.41821422,191172.790326637,5034011.41821422,9,18,215.929992675781
190922.790326637,5033761.41821422,605,605,190672.790326637,5034011.41821422,191172.790326637,5033511.41821422,10,18,207.40998840332
190922.790326637,5033261.41821422,606,606,190672.790326637,5033511.41821422,191172.790326637,5033011.41821422,11,18,223.379989624023
190922.790326637,5032761.41821422,607,607,190672.790326637,5033011.41821422,191172.790326637,5032511.41821422,12,18,223.299987792969
190922.790326637,5032261.41821422,608,608,190672.790326637,5032511.41821422,191172.790326637,5032011.41821422,13,18,231.15998840332
190922.790326637,5031761.41821422,609,609,190672.790326637,5032011.41821422,191172.790326637,5031511.41821422,14,18,247.939987182617
190922.790326637,5031261.41821422,610,610,190672.790326637,5031511.41821422,191172.790326637,5031011.41821422,15,18,233.119995117188
190922.790326637,5030761.41821422,611,611,190672.790326637,5031011.41821422,191172.790326637,5030511.41821422,16,18,232.860000610352
190922.790326637,5030261.41821422,612,612,190672.790326637,5030511.41821422,191172.790326637,5030011.41821422,17,18,235.889999389648
190922.790326637,5029761.41821422,613,613,190672.790326637,5030011.41821422,191172.790326637,5029511.41821422,18,18,235.729995727539
190922.790326637,5029261.41821422,614,614,190672.790326637,5029511.41821422,191172.790326637,5029011.41821422,19,18,225.06999206543
190922.790326637,5028761.41821422,615,615,190672.790326637,5029011.41821422,191172.790326637,5028511.41821422,20,18,191.800003051758
190922.790326637,5028261.41821422,616,616,190672.790326637,5028511.41821422,191172.790326637,5028011.41821422,21,18,191.75
190922.790326637,5027761.41821422,617,617,190672.790326637,5028011.41821422,191172.790326637,5027511.41821422,22,18,207
190922.790326637,5027261.41821422,618,618,190672.790326637,5027511.41821422,191172.790326637,5027011.41821422,23,18,196.080001831055
190922.790326637,5026761.41821422,619,619,190672.790326637,5027011.41821422,191172.790326637,5026511.41821422,24,18,201.479995727539
190922.790326637,5026261.41821422,620,620,190672.790326637,5026511.41821422,191172.790326637,5026011.41821422,25,18,209.220001220703
190922.790326637,5025761.41821422,621,621,190672.790326637,5026011.41821422,191172.790326637,5025511.41821422,26,18,205.15998840332
190922.790326637,5025261.41821422,622,622,190672.790326637,5025511.41821422,191172.790326637,5025011.41821422,27,18,232.459991455078
190922.790326637,5024761.41821422,623,623,190672.790326637,5025011.41821422,191172.790326637,5024511.41821422,28,18,234.970001220703
190922.790326637,5024261.41821422,624,624,190672.790326637,5024511.41821422,191172.790326637,5024011.41821422,29,18,248.110000610352
190922.790326637,5023761.41821422,625,625,190672.790326637,5024011.41821422,191172.790326637,5023511.41821422,30,18,272.290008544922
190922.790326637,5023261.41821422,626,626,190672.790326637,5023511.41821422,191172.790326637,5023011.41821422,31,18,278.049987792969
190922.790326637,5022761.41821422,627,627,190672.790326637,5023011.41821422,191172.790326637,5022511.41821422,32,18,269.839996337891
191422.790326637,5038761.41821422,628,628,191172.790326637,5039011.41821422,191672.790326637,5038511.41821422,0,19,138.300003051758
191422.790326637,5038261.41821422,629,629,191172.790326637,5038511.41821422,191672.790326637,5038011.41821422,1,19,143.520004272461
191422.790326637,5037761.41821422,630,630,191172.790326637,5038011.41821422,191672.790326637,5037511.41821422,2,19,155.910003662109
191422.790326637,5037261.41821422,631,631,191172.790326637,5037511.41821422,191672.790326637,5037011.41821422,3,19,161.389999389648
191422.790326637,5036761.41821422,632,632,191172.790326637,5037011.41821422,191672.790326637,5036511.41821422,4,19,157.129989624023
191422.790326637,5036261.41821422,633,633,191172.790326637,5036511.41821422,191672.790326637,5036011.41821422,5,19,151.039993286133
191422.790326637,5035761.41821422,634,634,191172.790326637,5036011.41821422,191672.790326637,5035511.41821422,6,19,153.690002441406
191422.790326637,5035261.41821422,635,635,191172.790326637,5035511.41821422,191672.790326637,5035011.41821422,7,19,192.610000610352
191422.790326637,5034761.41821422,636,636,191172.790326637,5035011.41821422,191672.790326637,5034511.41821422,8,19,215.709991455078
191422.790326637,5034261.41821422,637,637,191172.790326637,5034511.41821422,191672.790326637,5034011.41821422,9,19,208.619995117188
191422.790326637,5033761.41821422,638,638,191172.790326637,5034011.41821422,191672.790326637,5033511.41821422,10,19,203.019989013672
191422.790326637,5033261.41821422,639,639,191172.790326637,5033511.41821422,191672.790326637,5033011.41821422,11,19,220.539993286133
191422.790326637,5032761.41821422,640,640,191172.790326637,5033011.41821422,191672.790326637,5032511.41821422,12,19,217.649993896484
191422.790326637,5032261.41821422,641,641,191172.790326637,5032511.41821422,191672.790326637,5032011.41821422,13,19,245.019989013672
191422.790326637,5031761.41821422,642,642,191172.790326637,5032011.41821422,191672.790326637,5031511.41821422,14,19,237.56999206543
191422.790326637,5031261.41821422,643,643,191172.790326637,5031511.41821422,191672.790326637,5031011.41821422,15,19,233.119995117188
191422.790326637,5030761.41821422,644,644,191172.790326637,5031011.41821422,191672.790326637,5030511.41821422,16,19,218.799987792969
191422.790326637,5030261.41821422,645,645,191172.790326637,5030511.41821422,191672.790326637,5030011.41821422,17,19,227.75
191422.790326637,5029761.41821422,646,646,191172.790326637,5030011.41821422,191672.790326637,5029511.41821422,18,19,235.080001831055
191422.790326637,5029261.41821422,647,647,191172.790326637,5029511.41821422,191672.790326637,5029011.41821422,19,19,191.639999389648
191422.790326637,5028761.41821422,648,648,191172.790326637,5029011.41821422,191672.790326637,5028511.41821422,20,19,188.440002441406
191422.790326637,5028261.41821422,649,649,191172.790326637,5028511.41821422,191672.790326637,5028011.41821422,21,19,208.699996948242
191422.790326637,5027761.41821422,650,650,191172.790326637,5028011.41821422,191672.790326637,5027511.41821422,22,19,203.339996337891
191422.790326637,5027261.41821422,651,651,191172.790326637,5027511.41821422,191672.790326637,5027011.41821422,23,19,205.080001831055
191422.790326637,5026761.41821422,652,652,191172.790326637,5027011.41821422,191672.790326637,5026511.41821422,24,19,209.31999206543
191422.790326637,5026261.41821422,653,653,191172.790326637,5026511.41821422,191672.790326637,5026011.41821422,25,19,216.029998779297
191422.790326637,5025761.41821422,654,654,191172.790326637,5026011.41821422,191672.790326637,5025511.41821422,26,19,224.449996948242
191422.790326637,5025261.41821422,655,655,191172.790326637,5025511.41821422,191672.790326637,5025011.41821422,27,19,232.65998840332
191422.790326637,5024761.41821422,656,656,191172.790326637,5025011.41821422,191672.790326637,5024511.41821422,28,19,243.989990234375
191422.790326637,5024261.41821422,657,657,191172.790326637,5024511.41821422,191672.790326637,5024011.41821422,29,19,253.589996337891
191422.790326637,5023761.41821422,658,658,191172.790326637,5024011.41821422,191672.790326637,5023511.41821422,30,19,273.589996337891
191422.790326637,5023261.41821422,659,659,191172.790326637,5023511.41821422,191672.790326637,5023011.41821422,31,19,314.799987792969
191422.790326637,5022761.41821422,660,660,191172.790326637,5023011.41821422,191672.790326637,5022511.41821422,32,19,306.809997558594
191922.790326637,5038761.41821422,661,661,191672.790326637,5039011.41821422,192172.790326637,5038511.41821422,0,20,156.5
191922.790326637,5038261.41821422,662,662,191672.790326637,5038511.41821422,192172.790326637,5038011.41821422,1,20,146.020004272461
191922.790326637,5037761.41821422,663,663,191672.790326637,5038011.41821422,192172.790326637,5037511.41821422,2,20,153.720001220703
191922.790326637,5037261.41821422,664,664,191672.790326637,5037511.41821422,192172.790326637,5037011.41821422,3,20,153
191922.790326637,5036761.41821422,665,665,191672.790326637,5037011.41821422,192172.790326637,5036511.41821422,4,20,160.220001220703
191922.790326637,5036261.41821422,666,666,191672.790326637,5036511.41821422,192172.790326637,5036011.41821422,5,20,152
191922.790326637,5035761.41821422,667,667,191672.790326637,5036011.41821422,192172.790326637,5035511.41821422,6,20,154.449996948242
191922.790326637,5035261.41821422,668,668,191672.790326637,5035511.41821422,192172.790326637,5035011.41821422,7,20,153.489990234375
191922.790326637,5034761.41821422,669,669,191672.790326637,5035011.41821422,192172.790326637,5034511.41821422,8,20,181.129989624023
191922.790326637,5034261.41821422,670,670,191672.790326637,5034511.41821422,192172.790326637,5034011.41821422,9,20,191.25
191922.790326637,5033761.41821422,671,671,191672.790326637,5034011.41821422,192172.790326637,5033511.41821422,10,20,202.879989624023
191922.790326637,5033261.41821422,672,672,191672.790326637,5033511.41821422,192172.790326637,5033011.41821422,11,20,205.149993896484
191922.790326637,5032761.41821422,673,673,191672.790326637,5033011.41821422,192172.790326637,5032511.41821422,12,20,227.610000610352
191922.790326637,5032261.41821422,674,674,191672.790326637,5032511.41821422,192172.790326637,5032011.41821422,13,20,231.789993286133
191922.790326637,5031761.41821422,675,675,191672.790326637,5032011.41821422,192172.790326637,5031511.41821422,14,20,236.629989624023
191922.790326637,5031261.41821422,676,676,191672.790326637,5031511.41821422,192172.790326637,5031011.41821422,15,20,234.970001220703
191922.790326637,5030761.41821422,677,677,191672.790326637,5031011.41821422,192172.790326637,5030511.41821422,16,20,227.199996948242
191922.790326637,5030261.41821422,678,678,191672.790326637,5030511.41821422,192172.790326637,5030011.41821422,17,20,215.979995727539
191922.790326637,5029761.41821422,679,679,191672.790326637,5030011.41821422,192172.790326637,5029511.41821422,18,20,200.589996337891
191922.790326637,5029261.41821422,680,680,191672.790326637,5029511.41821422,192172.790326637,5029011.41821422,19,20,178.919998168945
191922.790326637,5028761.41821422,681,681,191672.790326637,5029011.41821422,192172.790326637,5028511.41821422,20,20,209.15998840332
191922.790326637,5028261.41821422,682,682,191672.790326637,5028511.41821422,192172.790326637,5028011.41821422,21,20,212.879989624023
191922.790326637,5027761.41821422,683,683,191672.790326637,5028011.41821422,192172.790326637,5027511.41821422,22,20,207.369995117188
191922.790326637,5027261.41821422,684,684,191672.790326637,5027511.41821422,192172.790326637,5027011.41821422,23,20,212.559997558594
191922.790326637,5026761.41821422,685,685,191672.790326637,5027011.41821422,192172.790326637,5026511.41821422,24,20,220.479995727539
191922.790326637,5026261.41821422,686,686,191672.790326637,5026511.41821422,192172.790326637,5026011.41821422,25,20,233.449996948242
191922.790326637,5025761.41821422,687,687,191672.790326637,5026011.41821422,192172.790326637,5025511.41821422,26,20,246.259994506836
191922.790326637,5025261.41821422,688,688,191672.790326637,5025511.41821422,192172.790326637,5025011.41821422,27,20,252.089996337891
191922.790326637,5024761.41821422,689,689,191672.790326637,5025011.41821422,192172.790326637,5024511.41821422,28,20,276.779998779297
191922.790326637,5024261.41821422,690,690,191672.790326637,5024511.41821422,192172.790326637,5024011.41821422,29,20,276.97998046875
191922.790326637,5023761.41821422,691,691,191672.790326637,5024011.41821422,192172.790326637,5023511.41821422,30,20,290.690002441406
191922.790326637,5023261.41821422,692,692,191672.790326637,5023511.41821422,192172.790326637,5023011.41821422,31,20,319.850006103516
